Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:53:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:03 PM    6    3.49    0.00   11.63    0.00    0.00    0.00    0.00    0.00    0.00   84.88
04:54:03 PM    7    1.28    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   94.87
04:54:03 PM    8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:54:03 PM    9    1.02    0.00   10.20    0.00    0.00    1.02    0.00    0.00    0.00   87.76
04:54:03 PM   10    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
04:54:03 PM   11    1.04    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   90.62
04:54:03 PM   12    0.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   97.00
04:54:03 PM   13    3.06    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   84.69
04:54:03 PM   14    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
04:54:03 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:03 PM   16    3.30    0.00   15.38    0.00    0.00    0.00    0.00    0.00    0.00   81.32
04:54:03 PM   17    2.04    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   89.80
04:54:03 PM   18    3.09    0.00   19.59    0.00    0.00    1.03    0.00    0.00    0.00   76.29
04:54:03 PM   19    1.03    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   92.78
04:54:03 PM   20    4.60    0.00   20.69    0.00    0.00    1.15    0.00    0.00    0.00   73.56
04:54:03 PM   21    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:54:03 PM   22    1.05    0.00    6.32    0.00    0.00   17.89    0.00    0.00    0.00   74.74
04:54:03 PM   23    0.00    0.00    5.32    0.00    0.00   22.34    0.00    0.00    0.00   72.34
04:54:03 PM   24    0.00    0.00    2.41    0.00    0.00   18.07    0.00    0.00    0.00   79.52
04:54:03 PM   25    0.00    0.00    0.00    0.00    0.00    5.26    0.00    0.00    0.00   94.74
04:54:03 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:03 PM   27    2.02    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   86.87
04:54:03 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:03 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:03 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:03 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:54:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:04 PM  all    4.65    0.00    6.63    0.00    0.00    4.91    0.00    0.00    0.00   83.81
04:54:04 PM    0    1.04    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   95.83
04:54:04 PM    1    0.00    0.00    0.00    0.00    0.00   99.01    0.00    0.00    0.00    0.99
04:54:04 PM    2    2.41    0.00   13.25    0.00    0.00    1.20    0.00    0.00    0.00   83.13
04:54:04 PM    3    4.55    0.00   17.05    0.00    0.00    0.00    0.00    0.00    0.00   78.41
04:54:04 PM    4    5.68    0.00   18.18    0.00    0.00    1.14    0.00    0.00    0.00   75.00
04:54:04 PM    5    4.60    0.00   12.64    0.00    0.00    1.15    0.00    0.00    0.00   81.61
04:54:04 PM    6    2.35    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   85.88
04:54:04 PM    7    2.30    0.00   11.49    0.00    0.00    0.00    0.00    0.00    0.00   86.21
04:54:04 PM    8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:54:04 PM    9    2.04    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   86.73
04:54:04 PM   10    1.02    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   89.80
04:54:04 PM   11    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:54:04 PM   12    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
04:54:04 PM   13    1.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
04:54:04 PM   14    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
04:54:04 PM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:54:04 PM   16    2.15    0.00   13.98    0.00    0.00    1.08    0.00    0.00    0.00   82.80
04:54:04 PM   17    2.08    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   80.21
04:54:04 PM   18    3.19    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   81.91
04:54:04 PM   19    0.99    0.00    4.95    0.00    0.00    0.99    0.00    0.00    0.00   93.07
04:54:04 PM   20    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   92.93
04:54:04 PM   21    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:54:04 PM   22    1.18    0.00    3.53    0.00    0.00   11.76    0.00    0.00    0.00   83.53
04:54:04 PM   23    1.05    0.00    5.26    0.00    0.00   17.89    0.00    0.00    0.00   75.79
04:54:04 PM   24    0.00    0.00    0.00    0.00    0.00    8.00    0.00    0.00    0.00   92.00
04:54:04 PM   25    0.00    0.00    0.00    0.00    0.00   10.59    0.00    0.00    0.00   89.41
04:54:04 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:04 PM   27    2.04    0.00   11.22    0.00    0.00    1.02    0.00    0.00    0.00   85.71
04:54:04 PM   28    1.96    0.00    3.92    0.00    0.00    0.98    0.00    0.00    0.00   93.14
04:54:04 PM   29    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
04:54:04 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:04 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:54:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:05 PM  all    4.53    0.00    6.55    0.00    0.00    4.79    0.00    0.00    0.00   84.13
04:54:05 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
04:54:05 PM    1    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00
04:54:05 PM    2    2.41    0.00   15.66    0.00    0.00    1.20    0.00    0.00    0.00   80.72
04:54:05 PM    3    3.61    0.00   13.25    0.00    0.00    0.00    0.00    0.00    0.00   83.13
04:54:05 PM    4    2.35    0.00   15.29    0.00    0.00    1.18    0.00    0.00    0.00   81.18
04:54:05 PM    5    3.49    0.00   13.95    0.00    0.00    0.00    0.00    0.00    0.00   82.56
04:54:05 PM    6    3.41    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   84.09
04:54:05 PM    7    2.30    0.00   10.34    0.00    0.00    0.00    0.00    0.00    0.00   87.36
04:54:05 PM    8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:54:05 PM    9    2.06    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   85.57
04:54:05 PM   10    2.04    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   86.73
04:54:05 PM   11    1.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
04:54:05 PM   12    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
04:54:05 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:05 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:05 PM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:54:05 PM   16    4.08    0.00   21.43    0.00    0.00    1.02    0.00    0.00    0.00   73.47
04:54:05 PM   17    2.02    0.00   20.20    0.00    0.00    1.01    0.00    0.00    0.00   76.77
04:54:05 PM   18    2.00    0.00   16.00    0.00    0.00    1.00    0.00    0.00    0.00   81.00
04:54:05 PM   19    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:54:05 PM   20    2.13    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   91.49
04:54:05 PM   21    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:54:05 PM   22    0.00    0.00    3.37    0.00    0.00   13.48    0.00    0.00    0.00   83.15
04:54:05 PM   23    1.06    0.00    2.13    0.00    0.00   19.15    0.00    0.00    0.00   77.66
04:54:05 PM   24    0.00    0.00    0.00    0.00    0.00    5.41    0.00    0.00    0.00   94.59
04:54:05 PM   25    0.00    0.00    0.00    0.00    0.00    7.32    0.00    0.00    0.00   92.68
04:54:05 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:05 PM   27    3.03    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   84.85
04:54:05 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:05 PM   29    2.04    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   89.80
04:54:05 PM   30    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
04:54:05 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:54:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:06 PM  all    4.69    0.00    6.47    0.00    0.00    4.65    0.00    0.00    0.00   84.19
04:54:06 PM    0    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
04:54:06 PM    1    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    1.00
04:54:06 PM    2    3.57    0.00   13.10    0.00    0.00    0.00    0.00    0.00    0.00   83.33
04:54:06 PM    3    4.55    0.00   13.64    0.00    0.00    0.00    0.00    0.00    0.00   81.82
04:54:06 PM    4    4.65    0.00   15.12    0.00    0.00    0.00    0.00    0.00    0.00   80.23
04:54:06 PM    5    3.49    0.00   13.95    0.00    0.00    0.00    0.00    0.00    0.00   82.56
04:54:06 PM    6    3.49    0.00   10.47    0.00    0.00    0.00    0.00    0.00    0.00   86.05
04:54:06 PM    7    2.27    0.00   11.36    0.00    0.00    0.00    0.00    0.00    0.00   86.36
04:54:06 PM    8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:54:06 PM    9    2.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
04:54:06 PM   10    2.02    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   87.88
04:54:06 PM   11    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
04:54:06 PM   12    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
04:54:06 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:06 PM   14    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:54:06 PM   15    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
04:54:06 PM   16    3.19    0.00   19.15    0.00    0.00    1.06    0.00    0.00    0.00   76.60
04:54:06 PM   17    4.04    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   76.77
04:54:06 PM   18    2.13    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   84.04
04:54:06 PM   19    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
04:54:06 PM   20    2.15    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   90.32
04:54:06 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:06 PM   22    1.18    0.00    1.18    0.00    0.00   10.59    0.00    0.00    0.00   87.06
04:54:06 PM   23    0.00    0.00    4.26    0.00    0.00   19.15    0.00    0.00    0.00   76.60
04:54:06 PM   24    0.00    0.00    0.00    0.00    0.00    5.19    0.00    0.00    0.00   94.81
04:54:06 PM   25    0.00    0.00    1.19    0.00    0.00   11.90    0.00    0.00    0.00   86.90
