driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8125_rust,9000,tcp,tx,all-off,100,3,2.4768367327985934,0,0,0,0.07,0.28,0.00,0.65,38016
r8125_rust,9000,tcp,rx,all-off,100,1,2.4728819664390334,0,0,0,0.02,0.22,0.00,0.69,53219
r8125_rust,9000,tcp,rx,all-off,100,2,2.4731385131356065,0,0,0,0.01,0.16,0.00,0.51,53827
r8125_rust,9000,tcp,rx,all-off,100,3,2.4730810227625963,0,0,0,0.01,0.18,0.00,0.66,53268
r8125_rust,9000,udp,tx,default,25,1,0.6249816887852135,0,0,0.022300932020805263,0.03,0.13,0.00,0.33,37059
r8125_rust,9000,udp,tx,default,25,2,0.624980824086708,0,0,0.026995407006659776,0.02,0.11,0.00,0.30,36605
r8125_rust,9000,udp,tx,default,25,3,0.6249826570103556,0,0,0.025095998458082056,0.02,0.15,0.00,0.24,36202
r8125_rust,9000,udp,rx,default,25,1,0.6249966880965322,0,0.00092659298708097724,0.0044379725227018654,0.04,0.22,0.00,0.42,53734
r8125_rust,9000,udp,rx,default,25,2,0.624998487487871,0,0,0.0046819150221265272,0.10,0.20,0.00,0.41,53762
r8125_rust,9000,udp,rx,default,25,3,0.6250008335079963,0,0.0067177680331533436,0.0045988110429888542,0.05,0.33,0.00,0.37,52354
r8125_rust,9000,udp,tx,default,50,1,1.249964095081031,0,0,0.010869342855954469,0.03,0.17,0.00,1.19,61984
r8125_rust,9000,udp,tx,default,50,2,1.2499639008228107,0,0,0.010537981823552965,0.04,0.16,0.00,1.06,61988
r8125_rust,9000,udp,tx,default,50,3,1.249970627502003,0,0,0.01897206760976098,0.03,0.19,0.00,1.21,62380
r8125_rust,9000,udp,rx,default,50,1,1.2499988131679367,0,0.020964093488274587,0.0068122012492474442,0.06,0.79,0.00,0.86,105386
r8125_rust,9000,udp,rx,default,50,2,1.24999815983169,0,0.18924872656686131,0.0071450637734251149,0.09,0.44,0.00,1.46,105911
r8125_rust,9000,udp,rx,default,50,3,1.249995366727424,0,0.63308439272080352,0.005977386849682513,0.13,0.51,0.00,1.30,104446
r8125_rust,9000,udp,tx,default,75,1,1.8749449754378738,0,0,0.00834828072292033,0.06,0.26,0.00,0.71,89453
r8125_rust,9000,udp,tx,default,75,2,1.8749457676657681,0,0,0.013995743173842379,0.04,0.26,0.00,0.64,88980
r8125_rust,9000,udp,tx,default,75,3,1.874945124517941,0,0,0.00569549713700432,0.06,0.25,0.00,0.96,89409
r8125_rust,9000,udp,rx,default,75,1,1.8749880669260022,0,0.012895394413746026,0.0063157587922200225,0.13,0.83,0.00,1.13,161458
r8125_rust,9000,udp,rx,default,75,2,1.8749924750384448,0,0.0000772163207504191,0.0068410238560413835,0.08,0.56,0.00,1.50,161738
r8125_rust,9000,udp,rx,default,75,3,1.8749954340821626,0,0.23320175194746628,0.0057070001006689335,0.09,0.77,0.00,1.25,160598
